0;"09-2014/0001";22;09.09.2014;"31";"";"";"";0,0000;"";0,00;"H";"EUR";0,000000;"EUR";"";"";"19% Mwst. auf Einfuhrumsatzsteuer";1000;0,00;30,13;0,00;0,00;1588;0;3;1;11;1;1;1;1;"-";0;0;0;0;0;"RE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;22;;;"";"";"";"";;;;0
0;"09-2014/0001";22;09.09.2014;"31";"";"";"";0,0000;"";0,00;"S";"EUR";0,000000;"EUR";"";"";"19% Mwst. auf Einfuhrumsatzsteuer";1588;30,13;0,00;0,00;0,00;1000;0;3;1;11;1;1;2;1;"-";0;0;0;0;0;"RE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;22;;;"";"";"";"";;;;0
0;"09-2014/0001";23;10.09.2014;"32";"";"";"";0,0000;"";0,00;"H";"EUR";0,000000;"EUR";"";"";"Kfz-Betankung HF-KU 400";1000;0,00;225,78;0,00;0,00;4105;0;3;1;11;1;1;1;1;"-";0;0;0;0;0;"RE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;23;;;"";"";"";"";;;;0
0;"09-2014/0001";23;10.09.2014;"32";"";"";"";0,0000;"";0,00;"S";"EUR";0,000000;"EUR";"";"";"Kfz-Betankung HF-KU 400";4105;225,78;0,00;0,00;0,00;1000;0;3;1;11;1;1;2;1;"-";0;0;0;0;0;"RE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;23;;;"";"";"";"";;;;0
0;"09-2014/0001";25;10.09.2014;"33";"";"";"";0,0000;"";0,00;"H";"EUR";0,000000;"EUR";"";"";"Fahrtkostenabrg. Hr. Krzykalla";1000;0,00;200,10;0,00;0,00;4186;0;3;1;11;1;1;1;1;"-";0;0;0;0;0;"RE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;25;;;"";"";"";"";;;;0
0;"09-2014/0001";25;10.09.2014;"33";"";"";"";0,0000;"";0,00;"S";"EUR";0,000000;"EUR";"";"";"Fahrtkostenabrg. Hr. Krzykalla";4186;200,10;0,00;0,00;0,00;1000;0;3;1;11;1;1;2;1;"-";0;0;0;0;0;"RE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;25;;;"";"";"";"";;;;0
0;"09-2014/0001";26;10.09.2014;"34";"";"";"";0,0000;"";0,00;"H";"EUR";0,000000;"EUR";"";"";"Portokosten";1000;0,00;68,75;0,00;0,00;4188;0;3;1;11;1;1;1;1;"-";0;0;0;0;0;"SV";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;26;;;"";"";"";"";;;;0
0;"09-2014/0001";26;10.09.2014;"34";"";"";"";0,0000;"";0,00;"S";"EUR";0,000000;"EUR";"";"";"Portokosten";4188;68,75;0,00;0,00;0,00;1000;0;3;1;11;1;1;2;1;"-";0;0;0;0;0;"SV";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;26;;;"";"";"";"";;;;0
0;"09-2014/0001";27;11.09.2014;"35";"";"";"";0,0000;"";0,00;"H";"EUR";0,000000;"EUR";"";"";"Kfz-Betankung MI-ET 6100";1000;0,00;39,00;0,00;0,00;4105;0;3;1;11;1;1;1;1;"-";0;0;0;0;0;"RE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;27;;;"";"";"";"";;;;0
0;"09-2014/0001";27;11.09.2014;"35";"";"";"";0,0000;"";0,00;"S";"EUR";0,000000;"EUR";"";"";"Kfz-Betankung MI-ET 6100";4105;39,00;0,00;0,00;0,00;1000;0;3;1;11;1;1;2;1;"-";0;0;0;0;0;"RE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;27;;;"";"";"";"";;;;0
0;"09-2014/0001";28;11.09.2014;"36";"";"";"";0,0000;"";0,00;"H";"EUR";0,000000;"EUR";"";"";"Kundenbewirtung (7%)";1000;0,00;57,20;0,00;0,00;4185;0;3;1;11;1;1;1;1;"-";0;0;0;0;0;"RE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;28;;;"";"";"";"";;;;0
0;"09-2014/0001";28;11.09.2014;"36";"";"";"";0,0000;"";0,00;"S";"EUR";0,000000;"EUR";"";"";"Kundenbewirtung (7%)";4185;57,20;0,00;0,00;0,00;1000;0;3;1;11;1;1;2;1;"-";0;0;0;0;0;"RE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;28;;;"";"";"";"";;;;0
0;"09-2014/0001";29;11.09.2014;"37";"";"";"";0,0000;"";0,00;"H";"EUR";0,000000;"EUR";"";"";"Portokosten";1000;0,00;100,10;0,00;0,00;4188;0;3;1;11;1;1;1;1;"-";0;0;0;0;0;"SV";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";4;29;;;"";"";"";"";;;;0
